"","id","uid","date","attendance","time_valid","neutral_site","conference_competition","play_by_play_available","recent","start_date","notes_type","notes_headline","broadcast_market","broadcast_name","type_id","type_abbreviation","venue_id","venue_full_name","venue_address_city","venue_address_state","venue_capacity","venue_indoor","status_clock","status_display_clock","status_period","status_type_id","status_type_name","status_type_state","status_type_completed","status_type_description","status_type_detail","status_type_short_detail","format_regulation_periods","home_id","home_uid","home_location","home_name","home_abbreviation","home_display_name","home_short_display_name","home_color","home_alternate_color","home_is_active","home_venue_id","home_logo","home_score","home_winner","home_linescores","home_records","away_id","away_uid","away_location","away_name","away_abbreviation","away_display_name","away_short_display_name","away_color","away_alternate_color","away_is_active","away_venue_id","away_logo","away_score","away_winner","away_linescores","away_records","game_id","season","season_type","status_type_alt_detail","game_json","game_json_url","game_date_time","game_date","PBP","team_box","player_box"
"141",401507251,"s:40~l:59~e:401507251~c:401507251","2023-07-19T15:30Z",14406,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-19T15:30Z","","","","",1,"STD",1823,"Capital One Arena","Washington","DC",20362,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",76,FALSE,"[{'value': 21.0} {'value': 15.0} {'value': 17.0} {'value': 23.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-6', 'type': 'road'}]",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",82,TRUE,"[{'value': 26.0} {'value': 13.0} {'value': 18.0} {'value': 25.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-15', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-8', 'type': 'road'}]",401507251,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507251.json",2023-07-19 11:30:00,2023-07-19,TRUE,TRUE,TRUE
"142",401507250,"s:40~l:59~e:401507250~c:401507250","2023-07-19T02:00Z",7788,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-19T02:00Z","","","national","CBSSN",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",72,TRUE,"[{'value': 19.0} {'value': 24.0} {'value': 15.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-15', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-9', 'type': 'road'}]",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",66,FALSE,"[{'value': 15.0} {'value': 19.0} {'value': 14.0} {'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-3', 'type': 'road'}]",401507250,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507250.json",2023-07-18 22:00:00,2023-07-18,TRUE,TRUE,TRUE
"143",401507249,"s:40~l:59~e:401507249~c:401507249","2023-07-18T23:00Z",2394,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-18T23:00Z","","","national","NBA TV",1,"STD",6282,"Gateway Center","College Park","GA",3500,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",82,TRUE,"[{'value': 32.0} {'value': 22.0} {'value': 11.0} {'value': 17.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-3', 'type': 'road'}]",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",73,FALSE,"[{'value': 22.0} {'value': 15.0} {'value': 22.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-12', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-5', 'type': 'road'}]",401507249,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507249.json",2023-07-18 19:00:00,2023-07-18,TRUE,TRUE,TRUE
"144",401558893,"s:40~l:59~e:401558893~c:401558893","2023-07-16T00:30Z",9472,TRUE,TRUE,FALSE,TRUE,FALSE,"2023-07-16T00:30Z","","","national","ABC",4,"ALLSTAR",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,112530,"s:40~l:59~t:112530","Team Wilson","Team Wilson","WIL","Team Wilson","Team Wilson",NA,NA,TRUE,NA,NA,127,FALSE,"[{'value': 27.0} {'value': 36.0} {'value': 30.0} {'value': 34.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}]",126287,"s:40~l:59~t:126287","Team Stewart","Team Stewart","STE","Team Stewart","Team Stewart",NA,NA,TRUE,NA,NA,143,TRUE,"[{'value': 29.0} {'value': 44.0} {'value': 37.0} {'value': 33.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}]",401558893,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401558893.json",2023-07-15 20:30:00,2023-07-15,TRUE,TRUE,TRUE
"145",401507248,"s:40~l:59~e:401507248~c:401507248","2023-07-13T02:00Z",8085,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-13T02:00Z","","","national","CBSSN",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","552583","fdb927",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",78,FALSE,"[{'value': 15.0} {'value': 16.0} {'value': 21.0} {'value': 26.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '7-13', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-7', 'type': 'road'}]",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",97,TRUE,"[{'value': 32.0} {'value': 22.0} {'value': 26.0} {'value': 17.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '19-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-2', 'type': 'road'}]",401507248,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507248.json",2023-07-12 22:00:00,2023-07-12,TRUE,TRUE,TRUE
"146",401507247,"s:40~l:59~e:401507247~c:401507247","2023-07-12T23:00Z",2546,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-12T23:00Z","","","","",1,"STD",6282,"Gateway Center","College Park","GA",3500,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",85,TRUE,"[{'value': 27.0} {'value': 21.0} {'value': 21.0} {'value': 16.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-3', 'type': 'road'}]",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",75,FALSE,"[{'value': 17.0} {'value': 16.0} {'value': 16.0} {'value': 26.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-16', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-7', 'type': 'road'}]",401507247,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507247.json",2023-07-12 19:00:00,2023-07-12,TRUE,TRUE,TRUE
"147",401507246,"s:40~l:59~e:401507246~c:401507246","2023-07-12T17:00Z",13531,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-12T17:00Z","event","WNBA Commissioner's Cup","national","TWITTER",1,"STD",2029,"Target Center","Minneapolis","MN",18024,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",67,FALSE,"[{'value': 19.0} {'value': 15.0} {'value': 18.0} {'value': 15.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-11', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-4', 'type': 'road'}]",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",107,TRUE,"[{'value': 28.0} {'value': 22.0} {'value': 31.0} {'value': 26.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-7', 'type': 'road'}]",401507246,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507246.json",2023-07-12 13:00:00,2023-07-12,TRUE,TRUE,TRUE
"148",401507244,"s:40~l:59~e:401507244~c:401507244","2023-07-12T16:00Z",6123,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-12T16:00Z","event","WNBA Commissioner's Cup","national","NBA TV",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",5,3,"STATUS_FINAL","post",TRUE,"Final","Final/OT","Final/OT",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",87,FALSE,"[{'value': 26.0} {'value': 15.0} {'value': 12.0} {'value': 27.0}
 {'value': 7.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-15', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-8', 'type': 'road'}]",9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",95,TRUE,"[{'value': 22.0} {'value': 26.0} {'value': 20.0} {'value': 12.0}
 {'value': 15.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-2', 'type': 'road'}]",401507244,2023,2,"OT",TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507244.json",2023-07-12 12:00:00,2023-07-12,TRUE,TRUE,TRUE
"149",401507245,"s:40~l:59~e:401507245~c:401507245","2023-07-12T16:00Z",9025,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-12T16:00Z","event","WNBA Commissioner's Cup","","",1,"STD",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",72,FALSE,"[{'value': 17.0} {'value': 21.0} {'value': 15.0} {'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-12', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-5', 'type': 'road'}]",18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",84,TRUE,"[{'value': 22.0} {'value': 14.0} {'value': 27.0} {'value': 21.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-2', 'type': 'road'}]",401507245,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507245.json",2023-07-12 12:00:00,2023-07-12,TRUE,TRUE,TRUE
"150",401507243,"s:40~l:59~e:401507243~c:401507243","2023-07-12T02:00Z",10281,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-12T02:00Z","event","WNBA Commissioner's Cup","national","CBSSN",1,"STD",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",98,TRUE,"[{'value': 26.0} {'value': 26.0} {'value': 32.0} {'value': 14.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-2', 'type': 'road'}]",11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",72,FALSE,"[{'value': 22.0} {'value': 12.0} {'value': 23.0} {'value': 15.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-15', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-9', 'type': 'road'}]",401507243,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507243.json",2023-07-11 22:00:00,2023-07-11,TRUE,TRUE,TRUE
"151",401507242,"s:40~l:59~e:401507242~c:401507242","2023-07-11T23:00Z",3571,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-11T23:00Z","","","","",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",93,TRUE,"[{'value': 26.0} {'value': 21.0} {'value': 27.0} {'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-6', 'type': 'road'}]",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",86,FALSE,"[{'value': 20.0} {'value': 19.0} {'value': 15.0} {'value': 32.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-15', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-6', 'type': 'road'}]",401507242,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507242.json",2023-07-11 19:00:00,2023-07-11,TRUE,TRUE,TRUE
"152",401507241,"s:40~l:59~e:401507241~c:401507241","2023-07-10T00:00Z",7325,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-10T00:00Z","","","","",1,"STD",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","5091cd","ffd520",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",77,FALSE,"[{'value': 21.0} {'value': 12.0} {'value': 34.0} {'value': 10.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-11', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-5', 'type': 'road'}]",20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","e31837","5091cc",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",88,TRUE,"[{'value': 24.0} {'value': 18.0} {'value': 26.0} {'value': 20.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '10-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-3', 'type': 'road'}]",401507241,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507241.json",2023-07-09 20:00:00,2023-07-09,TRUE,TRUE,TRUE
"153",401507240,"s:40~l:59~e:401507240~c:401507240","2023-07-09T23:00Z",7701,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-09T23:00Z","event","WNBA Commissioner's Cup","","",1,"STD",2029,"Target Center","Minneapolis","MN",18024,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","266092","79bc43",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",89,FALSE,"[{'value': 19.0} {'value': 23.0} {'value': 19.0} {'value': 28.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-4', 'type': 'road'}]",17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","ce1141","b4975a",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",113,TRUE,"[{'value': 28.0} {'value': 26.0} {'value': 26.0} {'value': 33.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-2', 'type': 'road'}]",401507240,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507240.json",2023-07-09 19:00:00,2023-07-09,TRUE,TRUE,TRUE
"154",401507239,"s:40~l:59~e:401507239~c:401507239","2023-07-09T22:00Z",9206,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-09T22:00Z","","","","",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3c286e","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",78,TRUE,"[{'value': 17.0} {'value': 25.0} {'value': 17.0} {'value': 19.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-8', 'type': 'road'}]",6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","552583","fdb927",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",72,FALSE,"[{'value': 14.0} {'value': 22.0} {'value': 14.0} {'value': 22.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '7-12', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-7', 'type': 'road'}]",401507239,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507239.json",2023-07-09 18:00:00,2023-07-09,TRUE,TRUE,TRUE
"155",401507238,"s:40~l:59~e:401507238~c:401507238","2023-07-09T20:00Z",3612,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-09T20:00Z","","","national","ESPN3",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","002d62","e03a3e",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",76,FALSE,"[{'value': 17.0} {'value': 21.0} {'value': 21.0} {'value': 17.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-8', 'type': 'road'}]",3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","002b5c","c4d600",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",77,TRUE,"[{'value': 27.0} {'value': 11.0} {'value': 21.0} {'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '10-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-7', 'type': 'road'}]",401507238,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507238.json",2023-07-09 16:00:00,2023-07-09,TRUE,TRUE,TRUE
"156",401507237,"s:40~l:59~e:401507237~c:401507237","2023-07-09T19:00Z",6558,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-09T19:00Z","","","national","ESPN",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","f05023","0a2240",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",92,TRUE,"[{'value': 18.0} {'value': 28.0} {'value': 19.0} {'value': 27.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-2', 'type': 'road'}]",16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","002b5c",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",84,FALSE,"[{'value': 16.0} {'value': 25.0} {'value': 25.0} {'value': 18.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '10-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-6', 'type': 'road'}]",401507237,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507237.json",2023-07-09 15:00:00,2023-07-09,TRUE,TRUE,TRUE
"157",401507236,"s:40~l:59~e:401507236~c:401507236","2023-07-08T18:00Z",6789,TRUE,FALSE,FALSE,TRUE,FALSE,"2023-07-08T18:00Z","","","national","ESPN",1,"STD",3559,"Barclays Center","Brooklyn","NY",17732,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","86cebc","000000",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",80,TRUE,"[{'value': 18.0} {'value': 17.0} {'value': 25.0} {'value': 20.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-2', 'type': 'road'}]",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","2c5235","fee11a",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",76,FALSE,"[{'value': 16.0} {'value': 20.0} {'value': 18.0} {'value': 22.0}]","[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-9', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-5', 'type': 'road'}]",401507236,2023,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401507236.json",2023-07-08 14:00:00,2023-07-08,TRUE,TRUE,TRUE
